instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
2452737,9581,METROPOLIS,METROPOLIS HEALTHCARE,0,,0,0.05,1,EQ,NSE,NSE
2455041,9590,POLYCAB,POLYCAB INDIA,0,,0,0.05,1,EQ,NSE,NSE
2455553,9592,VENUSPIPES,VENUS PIPES & TUBES,0,,0,0.05,1,EQ,NSE,NSE
2457345,9599,DELHIVERY,DELHIVERY,0,,0,0.05,1,EQ,NSE,NSE
2460161,9610,ICDSLTD-BE,ICDSLTD,0,,0,0.01,1,EQ,NSE,NSE
2461953,9617,SPLPETRO,SUPREME PETROCHEM,0,,0,0.05,1,EQ,NSE,NSE
2468097,9641,KHANDSE,KHANDWALA SECURITIES,0,,0,0.01,1,EQ,NSE,NSE
2470913,9652,RELCHEMQ,RELIANCE CHEMOTEX IND,0,,0,0.01,1,EQ,NSE,NSE
2475009,9668,HIKAL,HIKAL,0,,0,0.05,1,EQ,NSE,NSE
2476289,9673,MEDICO-BE,MEDICO REMEDIES,0,,0,0.01,1,EQ,NSE,NSE
2477569,9678,SOUTHWEST,SOUTH WEST PINNACLE,0,,0,0.01,1,EQ,NSE,NSE
2478849,9683,KPITTECH,KPIT TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
2479361,9685,TRIDENT,TRIDENT,0,,0,0.01,1,EQ,NSE,NSE
2493697,9741,PARADEEP,PARADEEP PHOSPHATES,0,,0,0.01,1,EQ,NSE,NSE
2496001,9750,ETHOSLTD,ETHOS,0,,0,0.05,1,EQ,NSE,NSE
2497537,9756,EMUDHRA,EMUDHRA,0,,0,0.05,1,EQ,NSE,NSE
2511361,9810,AETHER,AETHER INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2513665,9819,HAVELLS,HAVELLS INDIA,0,,0,0.05,1,EQ,NSE,NSE
2520833,9847,NV20BEES,NIP IND ETF ETF NV20,0,,0,0.01,1,EQ,NSE,NSE
2525441,9865,WEWIN-BE,WE WIN,0,,0,0.01,1,EQ,NSE,NSE
2525953,9867,NEXTMEDIA,NEXT MEDIAWORKS,0,,0,0.01,1,EQ,NSE,NSE
2527745,9874,GOLDTECH,AION-TECH SOLUTIONS,0,,0,0.01,1,EQ,NSE,NSE
2529025,9879,CHEVIOT,CHEVIOT COMPANY,0,,0,0.05,1,EQ,NSE,NSE
2529537,9881,CUBEXTUB-BE,CUBEXTUBINGS-ROLLSETT,0,,0,0.01,1,EQ,NSE,NSE
2530305,9884,TNTELE-BE,TAMILNADU TELECOMMUNICATI,0,,0,0.01,1,EQ,NSE,NSE
2532609,9893,SMARTLINK-BE,SMARTLINK HOLDINGS,0,,0,0.05,1,EQ,NSE,NSE
2533633,9897,AIRAN,AIRAN,0,,0,0.01,1,EQ,NSE,NSE
2534913,9902,AXITA,AXITA COTTON,0,,0,0.01,1,EQ,NSE,NSE
2538753,9917,NEOGEN,NEOGEN CHEMICALS,0,,0,0.05,1,EQ,NSE,NSE
2539777,9921,ALANKIT,ALANKIT,0,,0,0.01,1,EQ,NSE,NSE
2542337,9931,VIKASLIFE,VIKAS LIFECARE,0,,0,0.01,1,EQ,NSE,NSE
2544385,9939,ONEPOINT,ONE POINT ONE SOL,0,,0,0.01,1,EQ,NSE,NSE
2578945,10074,EMAMIPAP,EMAMI PAPER MILLS,0,,0,0.01,1,EQ,NSE,NSE
2585345,10099,GODREJCP,GODREJ CONSUMER PRODUCTS,0,,0,0.05,1,EQ,NSE,NSE
2600705,10159,ORICONENT,ORICON ENTERPRISES,0,,0,0.01,1,EQ,NSE,NSE
2605057,10176,SETFNIF50,SBI-ETF NIFTY 50,0,,0,0.01,1,EQ,NSE,NSE
2606337,10181,BALKRISHNA,BALKRISHNA PAPER MILLS L,0,,0,0.01,1,EQ,NSE,NSE
2609153,10192,SHYAMCENT-BE,SHYAM CENTURY FERROUS,0,,0,0.01,1,EQ,NSE,NSE
2615553,10217,ADANIENSOL,ADANI ENERGY SOLUTION,0,,0,0.05,1,EQ,NSE,NSE
2618881,10230,MANORAMA-BE,MANORAMA INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2620929,10238,CONFIPET,CONFIDENCE PETRO IND,0,,0,0.01,1,EQ,NSE,NSE
2622209,10243,SYNGENE,SYNGENE INTERNATIONAL,0,,0,0.05,1,EQ,NSE,NSE
2630657,10276,KAYA,KAYA,0,,0,0.05,1,EQ,NSE,NSE
2630913,10277,NGLFINE,NGL FINE CHEM,0,,0,0.05,1,EQ,NSE,NSE
2632961,10285,AYMSYNTEX,AYM SYNTEX,0,,0,0.01,1,EQ,NSE,NSE
2636033,10297,PPL,PRAKASH PIPES,0,,0,0.05,1,EQ,NSE,NSE
2636801,10300,RAMASTEEL,RAMA STEEL TUBES,0,,0,0.01,1,EQ,NSE,NSE
2639361,10310,AURUM,AURUM PROPTECH,0,,0,0.01,1,EQ,NSE,NSE
2641409,10318,PKTEA-BE,THE P K TEA PROD CO,0,,0,0.05,1,EQ,NSE,NSE
2647809,10343,RADHIKAJWE,RADHIKA JEWELTECH,0,,0,0.01,1,EQ,NSE,NSE
2649601,10350,CSLFINANCE,CSL FINANCE,0,,0,0.05,1,EQ,NSE,NSE
2651649,10358,DGCONTENT-BE,DIGICONTENT,0,,0,0.01,1,EQ,NSE,NSE
2654721,10370,MODTHREAD-BE,MODERN THREADS INDIA,0,,0,0.01,1,EQ,NSE,NSE
2661633,10397,JISLJALEQS,JAIN IRRIGATION SYSTEMS,0,,0,0.01,1,EQ,NSE,NSE
2663937,10406,STEELCITY,STEEL CITY SECURITIES,0,,0,0.01,1,EQ,NSE,NSE
2665473,10412,KSHITIJPOL-BE,KSHITIJ POLYLINE,0,,0,0.01,1,EQ,NSE,NSE
2666241,10415,MUTHOOTCAP,MUTHOOT CAP SERV,0,,0,0.05,1,EQ,NSE,NSE
2666753,10417,DYCL,DYNAMIC CABLES,0,,0,0.05,1,EQ,NSE,NSE
2672641,10440,LUPIN,LUPIN,0,,0,0.05,1,EQ,NSE,NSE
2674433,10447,UNITDSPR,UNITED SPIRITS,0,,0,0.05,1,EQ,NSE,NSE
2675969,10453,SATIN,SATIN CREDIT NET,0,,0,0.01,1,EQ,NSE,NSE
2676993,10457,ARVSMART,ARVIND SMARTSPACES,0,,0,0.05,1,EQ,NSE,NSE
2681089,10473,POWERMECH,POWER MECH PROJECTS,0,,0,0.05,1,EQ,NSE,NSE
2684161,10485,RAMRAT,RAM RATNA WIRES,0,,0,0.05,1,EQ,NSE,NSE
2690049,10508,MOHEALTH,MOTILALAMC - MOHEALTH,0,,0,0.01,1,EQ,NSE,NSE
2690817,10511,UTINIFTETF,UTIAMC - UTINIFTETF,0,,0,0.01,1,EQ,NSE,NSE
2691073,10512,CONS,KOTAKMAMC - KOTAKCONS,0,,0,0.01,1,EQ,NSE,NSE
2691841,10515,UTISENSETF,UTIAMC - UTISENSETF,0,,0,0.01,1,EQ,NSE,NSE
2695681,10530,SHARDAMOTR,SHARDA MOTOR INDS,0,,0,0.05,1,EQ,NSE,NSE
2702593,10557,NAVKARCORP,NAVKAR CORPORATION,0,,0,0.01,1,EQ,NSE,NSE
2705409,10568,RAMAPHO,RAMA PHOSPHATES,0,,0,0.01,1,EQ,NSE,NSE
2707457,10576,NIFTYBEES,NIP IND ETF NIFTY BEES,0,,0,0.01,1,EQ,NSE,NSE
2707713,10577,KRBL,KRBL,0,,0,0.05,1,EQ,NSE,NSE
2707969,10578,MPSLTD,MPS,0,,0,0.05,1,EQ,NSE,NSE
2708225,10579,MARKSANS,MARKSANS PHARMA,0,,0,0.01,1,EQ,NSE,NSE
2708481,10580,TCI,TRANSPORT CORPN OF INDIA,0,,0,0.05,1,EQ,NSE,NSE
2709761,10585,MOM30IETF,ICICIPRAMC - ICICIMOM30,0,,0,0.01,1,EQ,NSE,NSE
2710529,10588,SHREEPUSHK,SHRE PUSH CHEM & FERT,0,,0,0.01,1,EQ,NSE,NSE
2711041,10590,LOYALTEX,LOYAL TEXTILE MILLS,0,,0,0.05,1,EQ,NSE,NSE
2713345,10599,GUJGASLTD,GUJARAT GAS,0,,0,0.05,1,EQ,NSE,NSE
2714625,10604,BHARTIARTL,BHARTI AIRTEL,0,,0,0.05,1,EQ,NSE,NSE
2718209,10618,SADBHIN,SADBHAV INFRA PROJ,0,,0,0.01,1,EQ,NSE,NSE
2718465,10619,HDFCNEXT50,HDFCAMC - HDFCNEXT50,0,,0,0.01,1,EQ,NSE,NSE
2722049,10633,HDFCNIF100,HDFCAMC - HDFCNIF100,0,,0,0.01,1,EQ,NSE,NSE
2722305,10634,ASAL,AUTOMOTIVE STAMPINGS & AS,0,,0,0.05,1,EQ,NSE,NSE
2723073,10637,OLECTRA,OLECTRA GREENTECH,0,,0,0.05,1,EQ,NSE,NSE
2729217,10661,PONNIERODE,PONNIE SUGARS (ERODE),0,,0,0.05,1,EQ,NSE,NSE
2730497,10666,PNB,PUNJAB NATIONAL BANK,0,,0,0.01,1,EQ,NSE,NSE
2733057,10676,MNC,KOTAKMAMC - KOTAKMNC,0,,0,0.01,1,EQ,NSE,NSE
2736641,10690,NIFTYQLITY,BIRLASLAMC - NIFTYQLITY,0,,0,0.01,1,EQ,NSE,NSE
2737409,10693,MOMENTUM,BIRLASLAMC - MOMENTUM,0,,0,0.01,1,EQ,NSE,NSE
2739201,10700,SURANAT&P,SURANA TELECOM AND POW LT,0,,0,0.01,1,EQ,NSE,NSE
2743553,10717,TIMESGTY,TIMES GUARANTY,0,,0,0.01,1,EQ,NSE,NSE
2745089,10723,INFRAIETF,ICICIPRAMC - ICICIINFRA,0,,0,0.01,1,EQ,NSE,NSE
2745857,10726,INDIAMART,INDIAMART INTERMESH,0,,0,0.05,1,EQ,NSE,NSE
2747649,10733,SPORTKING,SPORTKING INDIA,0,,0,0.05,1,EQ,NSE,NSE
2748929,10738,OFSS,ORACLE FIN SERV SOFT,0,,0,0.05,1,EQ,NSE,NSE
2752769,10753,UNIONBANK,UNION BANK OF INDIA,0,,0,0.01,1,EQ,NSE,NSE
2753281,10755,APTECHT,APTECH,0,,0,0.01,1,EQ,NSE,NSE
2754817,10761,SILVERADD,DSPAMC - DSPSILVETF,0,,0,0.01,1,EQ,NSE,NSE
2756609,10768,OAL,ORIENTAL AROMATICS,0,,0,0.05,1,EQ,NSE,NSE
2762497,10791,NUCLEUS,NUCLEUS SOFTWARE EXPORTS,0,,0,0.05,1,EQ,NSE,NSE
2763009,10793,SYRMA,SYRMA SGS TECHNOLOGY,0,,0,0.05,1,EQ,NSE,NSE
2763265,10794,CANBK,CANARA BANK,0,,0,0.01,1,EQ,NSE,NSE
2770433,10822,MOQUALITY,MOTILALAMC - MOQUALITY,0,,0,0.01,1,EQ,NSE,NSE
2771201,10825,MOVALUE,MOTILALAMC - MOVALUE,0,,0,0.01,1,EQ,NSE,NSE
2774017,10836,SEYAIND-BE,SEYA INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
2779905,10859,DREAMFOLKS,DREAMFOLKS SERVICES,0,,0,0.05,1,EQ,NSE,NSE
2781697,10866,GVPTECH-BE,GVP INFOTECH,0,,0,0.01,1,EQ,NSE,NSE
2782977,10871,GRMOVER,GRM OVERSEAS,0,,0,0.01,1,EQ,NSE,NSE
2784257,10876,HDFCSILVER,HDFCAMC - HDFCSILVER,0,,0,0.01,1,EQ,NSE,NSE
2788609,10893,DBOL,DHAMPUR BIO ORGANICS,0,,0,0.01,1,EQ,NSE,NSE
2791681,10905,GENESYS,GENESYS INTL CORPN,0,,0,0.05,1,EQ,NSE,NSE
2796801,10925,GODREJIND,GODREJ INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2800385,10939,JUNIORBEES,NIP IND ETF JUNIOR BEES,0,,0,0.01,1,EQ,NSE,NSE
2800641,10940,DIVISLAB,DIVI S LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE
2801921,10945,TMB,TAMILNAD MERCA BANK,0,,0,0.05,1,EQ,NSE,NSE
2802689,10948,STCINDIA,THE STATE TRADING CORPN,0,,0,0.01,1,EQ,NSE,NSE
2813441,10990,RADICO,RADICO KHAITAN,0,,0,0.05,1,EQ,NSE,NSE
2814209,10993,INDORAMA,INDO RAMA SYNTHETICS,0,,0,0.01,1,EQ,NSE,NSE
2815745,10999,MARUTI,MARUTI SUZUKI INDIA,0,,0,0.05,1,EQ,NSE,NSE
2817537,11006,LIQUIDBEES,NIP IND ETF LIQUID BEES,0,,0,0.01,1,EQ,NSE,NSE
2822913,11027,INFOBEAN,INFOBEANS TECHNO.,0,,0,0.05,1,EQ,NSE,NSE
2824193,11032,SANGINITA,SANGINITA CHEMICALS,0,,0,0.01,1,EQ,NSE,NSE
2825473,11037,BANKIETF,ICICIPRAMC - IPRU5008,0,,0,0.01,1,EQ,NSE,NSE
2825985,11039,DCMNVL,DCM NOUVELLE,0,,0,0.01,1,EQ,NSE,NSE
2827521,11045,SATIA,SATIA INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
2828801,11050,SIRCA,SIRCA PAINT INDIA,0,,0,0.05,1,EQ,NSE,NSE
2831361,11060,KSOLVES,KSOLVES INDIA,0,,0,0.05,1,EQ,NSE,NSE
2831873,11062,SECURKLOUD-BE,SECUREKLOUD TECH,0,,0,0.01,1,EQ,NSE,NSE
2832641,11065,NATHBIOGEN,NATH BIO-GENES (I),0,,0,0.01,1,EQ,NSE,NSE
2834433,11072,AGRITECH,AGRI-TECH (INDIA),0,,0,0.01,1,EQ,NSE,NSE
2836993,11082,LIBAS,LIBAS CONSU PRODUCTS,0,,0,0.01,1,EQ,NSE,NSE
2852097,11141,SUMIT-BE,SUMIT WOODS,0,,0,0.01,1,EQ,NSE,NSE
2854145,11149,SHRENIK,SHRENIK,0,,0,0.01,1,EQ,NSE,NSE
2855681,11155,CREATIVE,CREATIVE NEWTECH,0,,0,0.05,1,EQ,NSE,NSE
2857473,11162,HARSHA,HARSHA ENGINEERS INT,0,,0,0.05,1,EQ,NSE,NSE
2858241,11165,COFFEEDAY,COFFEE DAY ENTERPRISE,0,,0,0.01,1,EQ,NSE,NSE
2863105,11184,IDFCFIRSTB,IDFC FIRST BANK,0,,0,0.01,1,EQ,NSE,NSE
2865409,11193,AXISILVER,AXISAMC - AXISILVER,0,,0,0.01,1,EQ,NSE,NSE
2865921,11195,INDIGO,INTERGLOBE AVIATION,0,,0,0.05,1,EQ,NSE,NSE
2870273,11212,SHK,S H KELKAR AND CO.,0,,0,0.01,1,EQ,NSE,NSE
2870785,11214,NOIDATOLL-BE,NOIDA TOLL BRIDGE CO,0,,0,0.01,1,EQ,NSE,NSE
2872321,11220,VARDHACRLC,VARDHAMAN ACRYLICS,0,,0,0.01,1,EQ,NSE,NSE
2873089,11223,UCOBANK,UCO BANK,0,,0,0.01,1,EQ,NSE,NSE
2875649,11233,SUVEN,SUVEN LIFE SCIENCES,0,,0,0.01,1,EQ,NSE,NSE
2876417,11236,JSL,JINDAL STAINLESS,0,,0,0.05,1,EQ,NSE,NSE
2877185,11239,NSIL,NALWA SONS INVESTMENT,0,,0,0.05,1,EQ,NSE,NSE
2877697,11241,HDFCGROWTH,HDFCAMC - HDFCGROWTH,0,,0,0.01,1,EQ,NSE,NSE
2880769,11253,WELSPUNLIV,WELSPUN LIVING,0,,0,0.01,1,EQ,NSE,NSE
2881281,11255,HDFCQUAL,HDFCAMC - HDFCQUAL,0,,0,0.01,1,EQ,NSE,NSE
2882561,11260,HDFCVALUE,HDFCAMC - HDFCVALUE,0,,0,0.01,1,EQ,NSE,NSE
2883073,11262,IGL,INDRAPRASTHA GAS,0,,0,0.05,1,EQ,NSE,NSE
2883841,11265,TVSELECT,TVS ELECTRONICS,0,,0,0.05,1,EQ,NSE,NSE
2884609,11268,RADAAN-BE,RADAAN MEDIAWORKS (I),0,,0,0.01,1,EQ,NSE,NSE
2885377,11271,DREDGECORP,DREDGING CORP OF INDIA,0,,0,0.05,1,EQ,NSE,NSE
2886401,11275,TVTODAY,TV TODAY NETWORK,0,,0,0.01,1,EQ,NSE,NSE
2889473,11287,UPL,UPL,0,,0,0.05,1,EQ,NSE,NSE
2891009,11293,UNIENTER,UNIPHOS ENTERPRISES,0,,0,0.01,1,EQ,NSE,NSE
2892033,11297,SIL,STANDARD INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
2893057,11301,LUXIND,LUX INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2895105,11309,BALAXI,BALAXI PHARMA,0,,0,0.01,1,EQ,NSE,NSE
2897665,11319,LICNETFN50,LICNAMC - LICNFENGP,0,,0,0.01,1,EQ,NSE,NSE
2899201,11325,MUKANDLTD,MUKAND,0,,0,0.01,1,EQ,NSE,NSE
2903809,11343,AFFLE,AFFLE (INDIA),0,,0,0.05,1,EQ,NSE,NSE
2905857,11351,PETRONET,PETRONET LNG,0,,0,0.05,1,EQ,NSE,NSE
2906881,11355,PTC,PTC INDIA,0,,0,0.01,1,EQ,NSE,NSE
2907905,11359,DHANBANK,DHANLAXMI BANK,0,,0,0.01,1,EQ,NSE,NSE
2909185,11364,VAIBHAVGBL,VAIBHAV GLOBAL,0,,0,0.05,1,EQ,NSE,NSE
2910465,11369,TTKHLTCARE,TTK HEALTHCARE,0,,0,0.05,1,EQ,NSE,NSE
2911489,11373,BIOCON,BIOCON,0,,0,0.05,1,EQ,NSE,NSE
2911745,11374,TIPSFILMS,TIPS FILMS,0,,0,0.05,1,EQ,NSE,NSE
2912513,11377,MAHABANK,BANK OF MAHARASHTRA,0,,0,0.01,1,EQ,NSE,NSE
2914817,11386,PVTBANIETF,ICICIPRAMC - ICICIBANKP,0,,0,0.01,1,EQ,NSE,NSE
2915073,11387,UMANGDAIRY,UMANG DAIRIES,0,,0,0.01,1,EQ,NSE,NSE
2916865,11394,ZOTA,ZOTA HEALTH CARE,0,,0,0.05,1,EQ,NSE,NSE
2918145,11399,SALZERELEC,SALZER ELECTRONICS,0,,0,0.05,1,EQ,NSE,NSE
2919169,11403,POONAWALLA,POONAWALLA FINCORP,0,,0,0.05,1,EQ,NSE,NSE
2920193,11407,XPROINDIA,XPRO INDIA,0,,0,0.05,1,EQ,NSE,NSE
2921217,11411,RKFORGE,RAMKRISHNA FORGINGS,0,,0,0.05,1,EQ,NSE,NSE
2924289,11423,DATAMATICS,DATAMATICS GLOBAL SER,0,,0,0.05,1,EQ,NSE,NSE
2925313,11427,NDTV,NDTV,0,,0,0.01,1,EQ,NSE,NSE
2926593,11432,KRITINUT,KRITI NUTRIENTS,0,,0,0.01,1,EQ,NSE,NSE
2927361,11435,SPANDANA,SPANDANA SPHOORTY FIN,0,,0,0.05,1,EQ,NSE,NSE
2928385,11439,BANKBEES,NIP IND ETF BANK BEES,0,,0,0.01,1,EQ,NSE,NSE
2928897,11441,LICNETFSEN,LICNAMC - LICNFESGP,0,,0,0.01,1,EQ,NSE,NSE
2929921,11445,PILANIINVS,PILANI INV & IND COR,0,,0,0.05,1,EQ,NSE,NSE
2931713,11452,CCL,CCL PRODUCTS (I),0,,0,0.05,1,EQ,NSE,NSE
2932993,11457,NV20,KOTAKMAMC - KTKNV20ETF,0,,0,0.01,1,EQ,NSE,NSE
2934017,11461,JPASSOCIAT-BE,JAIPRAKASH ASSOCIATES,0,,0,0.01,1,EQ,NSE,NSE
2936577,11471,EXCELINDUS,EXCEL INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2939649,11483,LT,LARSEN & TOUBRO,0,,0,0.05,1,EQ,NSE,NSE
2940929,11488,KRIDHANINF-BE,KRIDHAN INFRA,0,,0,0.01,1,EQ,NSE,NSE
2941697,11491,APARINDS,APAR INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2942977,11496,AMBICAAGAR,AMBICA AGAR & AROMAINDLTD,0,,0,0.01,1,EQ,NSE,NSE
2946817,11511,CENTEXT,CENTURY EXTRUSIONS,0,,0,0.01,1,EQ,NSE,NSE
2949633,11522,NIITLTD,NIIT,0,,0,0.01,1,EQ,NSE,NSE
2950145,11524,SECURCRED-BE,SECUR CREDENTIALS,0,,0,0.01,1,EQ,NSE,NSE
2951681,11530,EMIL,ELECTRONICS MART IND,0,,0,0.01,1,EQ,NSE,NSE
2952193,11532,ULTRACEMCO,ULTRATECH CEMENT,0,,0,0.05,1,EQ,NSE,NSE
2953217,11536,TCS,TATA CONSULTANCY SERV LT,0,,0,0.05,1,EQ,NSE,NSE
2953729,11538,HDFCMOMENT,HDFCAMC - HDFCMOMENT,0,,0,0.01,1,EQ,NSE,NSE
2955009,11543,COFORGE,COFORGE,0,,0,0.05,1,EQ,NSE,NSE
2956033,11547,HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,0,,0,0.01,1,EQ,NSE,NSE
2956545,11549,TEXINFRA,TEXMACO INFRA & HOLDG,0,,0,0.01,1,EQ,NSE,NSE
2961409,11568,DCI-BE,DC INFOTECH AND COMUN,0,,0,0.01,1,EQ,NSE,NSE
2962177,11571,PPLPHARMA,PIRAMAL PHARMA,0,,0,0.01,1,EQ,NSE,NSE
2962689,11573,FORCEMOT,FORCE MOTORS,0,,0,0.05,1,EQ,NSE,NSE
2964481,11580,WESTLIFE,WESTLIFE FOODWORLD,0,,0,0.05,1,EQ,NSE,NSE
2964737,11581,GULFPETRO,GP PETROLEUMS,0,,0,0.01,1,EQ,NSE,NSE
2964993,11582,TRACXN,TRACXN TECHNOLOGIES,0,,0,0.01,1,EQ,NSE,NSE
2967297,11591,HDFCNIFTY,HDFCAMC - HDFCNIFTY,0,,0,0.01,1,EQ,NSE,NSE
2967809,11593,HDFCSENSEX,HDFCAMC - HDFCSENSEX,0,,0,0.01,1,EQ,NSE,NSE
2968577,11596,LINCOLN,LINCOLN PHARMA,0,,0,0.05,1,EQ,NSE,NSE
2970881,11605,INDSWFTLTD-BE,IND-SWIFT,0,,0,0.01,1,EQ,NSE,NSE
2971137,11606,GUFICBIO,GUFIC BIOSCIENCES,0,,0,0.05,1,EQ,NSE,NSE
2974209,11618,ASTRAMICRO,ASTRA MICROWAVE,0,,0,0.05,1,EQ,NSE,NSE
2976257,11626,WELENT,WELSPUN ENTERPRISES,0,,0,0.05,1,EQ,NSE,NSE
2977281,11630,NTPC,NTPC,0,,0,0.05,1,EQ,NSE,NSE
2977537,11631,NARMADA-BE,NARMADA AGROBASE,0,,0,0.01,1,EQ,NSE,NSE
2979073,11637,SALSTEEL-BE,S.A.L. STEEL,0,,0,0.01,1,EQ,NSE,NSE
2981633,11647,KOTARISUG,KOTHARI SUG & CHEM,0,,0,0.01,1,EQ,NSE,NSE
2983425,11654,LALPATHLAB,DR. LAL PATH LABS,0,,0,0.05,1,EQ,NSE,NSE
2983681,11655,JBMA,JBM AUTO,0,,0,0.05,1,EQ,NSE,NSE
2986753,11667,DWARKESH,DWARIKESH SUGAR IND,0,,0,0.01,1,EQ,NSE,NSE
2989313,11677,INDOCO,INDOCO REMEDIES,0,,0,0.05,1,EQ,NSE,NSE
2991105,11684,IMPEXFERRO-BE,IMPEX FERRO TECH,0,,0,0.01,1,EQ,NSE,NSE
2992385,11689,SUPRAJIT,SUPRAJIT ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
2994945,11699,PATELENG,PATEL ENGINEERING,0,,0,0.01,1,EQ,NSE,NSE
2995969,11703,ALKEM,ALKEM LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE
2996481,11705,XCHANGING,XCHANGING SOLUTIONS,0,,0,0.01,1,EQ,NSE,NSE
3001089,11723,JSWSTEEL,JSW STEEL,0,,0,0.05,1,EQ,NSE,NSE
3003137,11731,CONSOFINVT,CONSO. FIN. & HOLD.,0,,0,0.01,1,EQ,NSE,NSE
3006209,11743,JINDALPHOT,JINDAL PHOTO,0,,0,0.05,1,EQ,NSE,NSE
3011329,11763,JPPOWER,JAIPRAKASH POWER VEN.,0,,0,0.01,1,EQ,NSE,NSE
3015169,11778,GOKEX,GOKALDAS EXPORTS,0,,0,0.05,1,EQ,NSE,NSE
3015425,11779,ACEINTEG,ACE INTEGRATED SOLU.,0,,0,0.01,1,EQ,NSE,NSE
3016193,11782,EVEREADY,EVEREADY INDS. IND.,0,,0,0.05,1,EQ,NSE,NSE
3017985,11789,GOYALALUM-BE,GOYAL ALUMINIUMS,0,,0,0.01,1,EQ,NSE,NSE
3019265,11794,SAKSOFT,SAKSOFT,0,,0,0.01,1,EQ,NSE,NSE
3019777,11796,HPIL,HINDPRAKASH INDUSTRY,0,,0,0.01,1,EQ,NSE,NSE
3020289,11798,ALLSEC,ALLSEC TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
3021825,11804,SUKHJITS,SUKHJIT STARCH & CHEM,0,,0,0.05,1,EQ,NSE,NSE
3023105,11809,IIFL,IIFL FINANCE,0,,0,0.05,1,EQ,NSE,NSE
3024129,11813,SHOPERSTOP,SHOPPERS STOP,0,,0,0.05,1,EQ,NSE,NSE
3025153,11817,MANGALAM,MANGALAM DRUG & CHEM,0,,0,0.01,1,EQ,NSE,NSE
3026177,11821,WELCORP,WELSPUN CORP,0,,0,0.05,1,EQ,NSE,NSE
3028225,11829,SSWL,STEEL STRIPS WHEELS,0,,0,0.01,1,EQ,NSE,NSE
3031041,11840,NH,NARAYANA HRUDAYALAYA,0,,0,0.05,1,EQ,NSE,NSE
3032321,11845,CYBERMEDIA-BE,CYBER MEDIA (INDIA),0,,0,0.01,1,EQ,NSE,NSE
3034113,11852,SURYALAXMI,SURYALAKSHMI COT MIL,0,,0,0.01,1,EQ,NSE,NSE
3035137,11856,SHAHALLOYS,SHAH ALLOYS,0,,0,0.01,1,EQ,NSE,NSE
3036161,11860,JKPAPER,JK PAPER,0,,0,0.05,1,EQ,NSE,NSE
3037185,11864,PRIMESECU,PRIME SECURITIES,0,,0,0.01,1,EQ,NSE,NSE
3038209,11868,63MOONS,63 MOONS TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
3039233,11872,GRANULES,GRANULES INDIA,0,,0,0.05,1,EQ,NSE,NSE
3041281,11880,JSWHL,JSW HOLDINGS,0,,0,0.05,1,EQ,NSE,NSE
3042305,11884,MANINDS,MAN INDUSTRIES (I),0,,0,0.05,1,EQ,NSE,NSE
3044353,11892,VHL,VARDHMAN HOLDINGS,0,,0,0.05,1,EQ,NSE,NSE
3045121,11895,DCXINDIA,DCX SYSTEMS,0,,0,0.05,1,EQ,NSE,NSE
3045377,11896,GEOJITFSL,GEOJIT FINANCIAL SER L,0,,0,0.01,1,EQ,NSE,NSE
3047681,11905,GENUSPOWER,GENUS POWER INFRASTRU,0,,0,0.05,1,EQ,NSE,NSE
3048705,11909,SWELECTES,SWELECT ENERGY SYS,0,,0,0.05,1,EQ,NSE,NSE
3050241,11915,YESBANK,YES BANK,0,,0,0.01,1,EQ,NSE,NSE
3051265,11919,MSPL,MSP STEEL & POWER,0,,0,0.01,1,EQ,NSE,NSE
3053313,11927,NECLIFE,NECTAR LIFESCIENCES,0,,0,0.01,1,EQ,NSE,NSE
3054593,11932,FUSION,FUSION MICRO FINANCE,0,,0,0.05,1,EQ,NSE,NSE
3055361,11935,SPLIL,SPL INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
3057409,11943,MCLEODRUSS,MCLEOD RUSSEL INDIA,0,,0,0.01,1,EQ,NSE,NSE
3060737,11956,MEDANTA,GLOBAL HEALTH,0,,0,0.05,1,EQ,NSE,NSE
3060993,11957,IDFC,IDFC,0,,0,0.01,1,EQ,NSE,NSE
3062785,11964,SEMAC-BE,SEMAC CONSULTANTS,0,,0,0.05,1,EQ,NSE,NSE
3063297,11966,BIKAJI,BIKAJI FOODS INTERN,0,,0,0.05,1,EQ,NSE,NSE
